BOOK_ID,last_name,first_name,title,Date,url
906,Eyre,Mary,A Family History,1861,"https://archive.org/details/texts?&and[]=A%20Family%20History&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Eyre"""
907,B,F,Harden Hall Or The Three Proposals A Novel,1847,"https://archive.org/details/texts?&and[]=Harden%20Hall%20Or%20The%20Three%20Proposals%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""B"""
908,Currie,Mary,Sophy Or The Adventures Of A Savage,1881,"https://archive.org/details/texts?&and[]=Sophy%20Or%20The%20Adventures%20Of%20A%20Savage&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Currie"""
909,Currie,Mary,The Story Of Helen Davenant,1889,"https://archive.org/details/texts?&and[]=The%20Story%20Of%20Helen%20Davenant&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Currie"""
910,Currie,Mary,Thro Love And War,1886,"https://archive.org/details/texts?&and[]=Thro%20Love%20And%20War&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Currie"""
911,MacDowall,Anna,The Sedgeborough World A Novel,1872,"https://archive.org/details/texts?&and[]=The%20Sedgeborough%20World%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""MacDowall"""
912,Farjeon,Benjamin,A Secret Inheritance,1887,"https://archive.org/details/texts?&and[]=A%20Secret%20Inheritance&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Farjeon"""
913,Farjeon,Benjamin,In A Silver Sea,1886,"https://archive.org/details/texts?&and[]=In%20A%20Silver%20Sea&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Farjeon"""
914,Farjeon,Benjamin,Jessie Trim A Novel,1874,"https://archive.org/details/texts?&and[]=Jessie%20Trim%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Farjeon"""
915,Farjeon,Benjamin,Miser Farebrother A Novel,1888,"https://archive.org/details/texts?&and[]=Miser%20Farebrother%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Farjeon"""
916,Farjeon,Benjamin,Toilers Of Babylon,1888,"https://archive.org/details/texts?&and[]=Toilers%20Of%20Babylon&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Farjeon"""
917,Farjeon,Benjamin,Aaron The Jew A Novel,1894,"https://archive.org/details/texts?&and[]=Aaron%20The%20Jew%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Farjeon"""
918,Farjeon,Benjamin,Basil And Annette A Novel,1890,"https://archive.org/details/texts?&and[]=Basil%20And%20Annette%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Farjeon"""
919,Farjeon,Benjamin,The Duchess Of Rosemary Lane A Novel,1876,"https://archive.org/details/texts?&and[]=The%20Duchess%20Of%20Rosemary%20Lane%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Farjeon"""
920,Farrar,Frederic,Eric Or Little By Little A Tale Of Roslyn School,1858,"https://archive.org/details/texts?&and[]=Eric%20Or%20Little%20By%20Little%20A%20Tale%20Of%20Roslyn%20School&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Farrar"""
921,Feilden,Phoebe,Grantham Secrets A Novel,1875,"https://archive.org/details/texts?&and[]=Grantham%20Secrets%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Feilden"""
922,Fenn,George,King Of The Castle A Novel,1892,"https://archive.org/details/texts?&and[]=King%20Of%20The%20Castle%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Fenn"""
923,Fenn,George,Of High Descent A Novel,1889,"https://archive.org/details/texts?&and[]=Of%20High%20Descent%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Fenn"""
924,Fenn,George,Sweet Mace A Sussex Legend Of The Iron Times,1884,"https://archive.org/details/texts?&and[]=Sweet%20Mace%20A%20Sussex%20Legend%20Of%20The%20Iron%20Times&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Fenn"""
925,Fenn,George,The Man With A Shadow,1888,"https://archive.org/details/texts?&and[]=The%20Man%20With%20A%20Shadow&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Fenn"""
926,Fenn,George,The Master Of The Ceremonies A Novel,1886,"https://archive.org/details/texts?&and[]=The%20Master%20Of%20The%20Ceremonies%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Fenn"""
927,Fenn,George,The Parson O Dumford A Tale,1879,"https://archive.org/details/texts?&and[]=The%20Parson%20O%20Dumford%20A%20Tale&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Fenn"""
928,Fenn,George,The Sapphire Cross A Novel,1871,"https://archive.org/details/texts?&and[]=The%20Sapphire%20Cross%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Fenn"""
929,Fenn,George,The Stargazers,1894,"https://archive.org/details/texts?&and[]=The%20Stargazers&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Fenn"""
930,Fenn,George,A Double Knot A Novel,1890,"https://archive.org/details/texts?&and[]=A%20Double%20Knot%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Fenn"""
931,Fenn,George,By Birth A Lady A Tale,1871,"https://archive.org/details/texts?&and[]=By%20Birth%20A%20Lady%20A%20Tale&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Fenn"""
932,Fenn,George,Elis Children The Chronicles Of An Unhappy Family,1883,"https://archive.org/details/texts?&and[]=Elis%20Children%20The%20Chronicles%20Of%20An%20Unhappy%20Family&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Fenn"""
933,Fenton,J D,Memoirs Of A Lady In Waiting,1860,"https://archive.org/details/texts?&and[]=Memoirs%20Of%20A%20Lady%20In%20Waiting&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Fenton"""
934,Fenwick,Eliza,Secresy Or The Ruin On The Rock,1795,"https://archive.org/details/texts?&and[]=Secresy%20Or%20The%20Ruin%20On%20The%20Rock&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Fenwick"""
935,Ferguson,Samuel,Father Tom And The Pope Or A Night In The Vatican1868,1868,"https://archive.org/details/texts?&and[]=Father%20Tom%20And%20The%20Pope%20Or%20A%20Night%20In%20The%20Vatican1868&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ferguson"""
936,Ferrier,Susan,Destiny,1894,"https://archive.org/details/texts?&and[]=Destiny&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ferrier"""
937,Ferrier,Susan,Marriage A Novel,1818,"https://archive.org/details/texts?&and[]=Marriage%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ferrier"""
938,Ferrier,Susan,The Inheritance,1825,"https://archive.org/details/texts?&and[]=The%20Inheritance&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ferrier"""
939,Field,Julian,Little Hand And Muckle Gold A Study Of Today,1889,"https://archive.org/details/texts?&and[]=Little%20Hand%20And%20Muckle%20Gold%20A%20Study%20Of%20Today&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Field"""
940,Finch,Emily,The Last Days Of Mary Stuart A Novel,1841,"https://archive.org/details/texts?&and[]=The%20Last%20Days%20Of%20Mary%20Stuart%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Finch"""
941,Fisher,,Family Failings A Novel,1849,"https://archive.org/details/texts?&and[]=Family%20Failings%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Fisher"""
942,Fisher,William,The Petrel A Tale Of The Sea,1850,"https://archive.org/details/texts?&and[]=The%20Petrel%20A%20Tale%20Of%20The%20Sea&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Fisher"""
943,Fitzgerald,Geraldine,The Silver Whistle A Novel,1890,"https://archive.org/details/texts?&and[]=The%20Silver%20Whistle%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Fitzgerald"""
944,Fitzgerald,Gerald,Clare Strong A Novel,1889,"https://archive.org/details/texts?&and[]=Clare%20Strong%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Fitzgerald"""
945,Fitzgerald,Percy,Diana Gay Or The History Of A Young Lady,1877,"https://archive.org/details/texts?&and[]=Diana%20Gay%20Or%20The%20History%20Of%20A%20Young%20Lady&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Fitzgerald"""
946,Fitzgerald,Percy,Fatal Zero A Diary Kept At Homburg,1869,"https://archive.org/details/texts?&and[]=Fatal%20Zero%20A%20Diary%20Kept%20At%20Homburg&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Fitzgerald"""
947,Fitzgerald,Percy,Puppets A Romance,1884,"https://archive.org/details/texts?&and[]=Puppets%20A%20Romance&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Fitzgerald"""
948,Fitzgerald,Percy,Seventyfive Brooke Street A Story,1867,"https://archive.org/details/texts?&and[]=Seventyfive%20Brooke%20Street%20A%20Story&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Fitzgerald"""
949,Fitzgerald,Percy,The Middleaged Lover A Story,1873,"https://archive.org/details/texts?&and[]=The%20Middleaged%20Lover%20A%20Story&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Fitzgerald"""
950,Fitzgerald,Percy,The Second Mrs Tillotson A Story,1866,"https://archive.org/details/texts?&and[]=The%20Second%20Mrs%20Tillotson%20A%20Story&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Fitzgerald"""
951,Fletcher,Julia,The Head Of Medusa,1880,"https://archive.org/details/texts?&and[]=The%20Head%20Of%20Medusa&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Fletcher"""
952,Fletcher,Julia,Vestigia,1884,"https://archive.org/details/texts?&and[]=Vestigia&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Fletcher"""
953,Fletcher,Joseph,When Charles The First Was King,1892,"https://archive.org/details/texts?&and[]=When%20Charles%20The%20First%20Was%20King&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Fletcher"""
954,Flint,Timothy,George Mason The Young Backwoodsman Or Dont Give Up The Ship A Story Of The Mississippi,1829,"https://archive.org/details/texts?&and[]=George%20Mason%20The%20Young%20Backwoodsman%20Or%20Dont%20Give%20Up%20The%20Ship%20A%20Story%20Of%20The%20Mississippi&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Flint"""
955,Fogerty,Joseph,Lauterdale A Story Of Two Generations,1873,"https://archive.org/details/texts?&and[]=Lauterdale%20A%20Story%20Of%20Two%20Generations&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Fogerty"""
956,Forbes,Urquhart,Otterstone Hall,1884,"https://archive.org/details/texts?&and[]=Otterstone%20Hall&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Forbes"""
957,Forde,Gertrude,Driven Before The Storm,1887,"https://archive.org/details/texts?&and[]=Driven%20Before%20The%20Storm&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Forde"""
958,Forde,Gertrude,In The Old Palazzo A Novel,1887,"https://archive.org/details/texts?&and[]=In%20The%20Old%20Palazzo%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Forde"""
959,Foster,Hannah,The Boarding School Or Lessons Of A Preceptress To Her Pupils,1798,"https://archive.org/details/texts?&and[]=The%20Boarding%20School%20Or%20Lessons%20Of%20A%20Preceptress%20To%20Her%20Pupils&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Foster"""
960,Foster,Hannah,The Coquette Or The History Of Eliza Wharton A Novel Founded On Fact,1797,"https://archive.org/details/texts?&and[]=The%20Coquette%20Or%20The%20History%20Of%20Eliza%20Wharton%20A%20Novel%20Founded%20On%20Fact&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Foster"""
961,Fothergill,John,Gaythorne Hall A Novel,1884,"https://archive.org/details/texts?&and[]=Gaythorne%20Hall%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Fothergill"""
962,Fothergill,Caroline,An Enthusiast,1887,"https://archive.org/details/texts?&and[]=An%20Enthusiast&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Fothergill"""
963,Fothergill,Caroline,Diana Wentworth A Novel,1889,"https://archive.org/details/texts?&and[]=Diana%20Wentworth%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Fothergill"""
964,Fothergill,Caroline,Put To The Proof A Novel,1883,"https://archive.org/details/texts?&and[]=Put%20To%20The%20Proof%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Fothergill"""
965,Fothergill,Jessie,Borderland A Countrytown Chronicle,1886,"https://archive.org/details/texts?&and[]=Borderland%20A%20Countrytown%20Chronicle&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Fothergill"""
966,Fothergill,Jessie,From Moor Isles A Love Story,1888,"https://archive.org/details/texts?&and[]=From%20Moor%20Isles%20A%20Love%20Story&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Fothergill"""
967,Fothergill,Jessie,Orioles Daughter A Novel,1893,"https://archive.org/details/texts?&and[]=Orioles%20Daughter%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Fothergill"""
968,Fothergill,Jessie,Probation A Novel,1879,"https://archive.org/details/texts?&and[]=Probation%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Fothergill"""
969,Fothergill,Jessie,The Wellfields A Novel,1881,"https://archive.org/details/texts?&and[]=The%20Wellfields%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Fothergill"""
970,Foxton,E,Herman Or Young Knighthood,1866,"https://archive.org/details/texts?&and[]=Herman%20Or%20Young%20Knighthood&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Foxton"""
971,Frances,Sophia,Vivonio Or The Hour Of Retribution A Romance,1806,"https://archive.org/details/texts?&and[]=Vivonio%20Or%20The%20Hour%20Of%20Retribution%20A%20Romance&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Frances"""
972,Francillon,Robert,Jack Doyles Daughter,1894,"https://archive.org/details/texts?&and[]=Jack%20Doyles%20Daughter&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Francillon"""
973,Frances,Sophia,Angelo Guicciardini Or The Bandit Of The Alps A Romance,1809,"https://archive.org/details/texts?&and[]=Angelo%20Guicciardini%20Or%20The%20Bandit%20Of%20The%20Alps%20A%20Romance&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Frances"""
974,Fraser,Julia,Shilrick The Drummer Or Loyal And True A Romance Of The Irish Rebellion Of 1798,1894,"https://archive.org/details/texts?&and[]=Shilrick%20The%20Drummer%20Or%20Loyal%20And%20True%20A%20Romance%20Of%20The%20Irish%20Rebellion%20Of%201798&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Fraser"""
975,Tytler,Mary,Grisel Romney A Novel,1880,"https://archive.org/details/texts?&and[]=Grisel%20Romney%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Tytler"""
976,Fraser,James,The Dark Falcon A Tale Of The Attruck,1844,"https://archive.org/details/texts?&and[]=The%20Dark%20Falcon%20A%20Tale%20Of%20The%20Attruck&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Fraser"""
977,Fraser,James,The Highland Smugglers,1832,"https://archive.org/details/texts?&and[]=The%20Highland%20Smugglers&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Fraser"""
978,Fraser,James,The Persian Adventurer Being The Sequel Of The Kuzzilbash,1830,"https://archive.org/details/texts?&and[]=The%20Persian%20Adventurer%20Being%20The%20Sequel%20Of%20The%20Kuzzilbash&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Fraser"""
979,Frere,Benjamin,Rank And Fashion Or The Mazes Of Life A Novel,1821,"https://archive.org/details/texts?&and[]=Rank%20And%20Fashion%20Or%20The%20Mazes%20Of%20Life%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Frere"""
980,Froude,James,The Nemesis Of Faith,1849,"https://archive.org/details/texts?&and[]=The%20Nemesis%20Of%20Faith&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Froude"""
981,Fuller,James,Chronicles Of Westerly A Provincial Sketch,1892,"https://archive.org/details/texts?&and[]=Chronicles%20Of%20Westerly%20A%20Provincial%20Sketch&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Fuller"""
982,Fuller,,Crownharden,1873,"https://archive.org/details/texts?&and[]=Crownharden&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Fuller"""
983,Fullerton,Georgina,Ellen Middleton A Tale,1844,"https://archive.org/details/texts?&and[]=Ellen%20Middleton%20A%20Tale&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Fullerton"""
984,Fullerton,Georgina,The Countess De Bonneval Her Life And Letters,1858,"https://archive.org/details/texts?&and[]=The%20Countess%20De%20Bonneval%20Her%20Life%20And%20Letters&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Fullerton"""
985,Fullom,Stephen,Down In Devon A Pastoral,1869,"https://archive.org/details/texts?&and[]=Down%20In%20Devon%20A%20Pastoral&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Fullom"""
986,Fullom,Stephen,The Great Highway A Story Of The Worlds Struggles,1854,"https://archive.org/details/texts?&and[]=The%20Great%20Highway%20A%20Story%20Of%20The%20Worlds%20Struggles&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Fullom"""
987,Fullom,Stephen,Time Will Tell A Story Of Society,1868,"https://archive.org/details/texts?&and[]=Time%20Will%20Tell%20A%20Story%20Of%20Society&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Fullom"""
989,Galt,John,Annals Of The Parish Or The Chronicle Of Dalmailing During The Ministry Of The Rev Micah Balwhidder,1821,"https://archive.org/details/texts?&and[]=Annals%20Of%20The%20Parish%20Or%20The%20Chronicle%20Of%20Dalmailing%20During%20The%20Ministry%20Of%20The%20Rev%20Micah%20Balwhidder&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Galt"""
990,Galt,John,The Ayrshire Legatees Or The Pringle Family,1821,"https://archive.org/details/texts?&and[]=The%20Ayrshire%20Legatees%20Or%20The%20Pringle%20Family&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Galt"""
991,Galt,John,The Entail Or The Lairds Of Grippy,1823,"https://archive.org/details/texts?&and[]=The%20Entail%20Or%20The%20Lairds%20Of%20Grippy&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Galt"""
992,Galt,John,The Provost,1822,"https://archive.org/details/texts?&and[]=The%20Provost&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Galt"""
993,Gambier,James,Swifter Than A Weavers Shuttle A Sketch From Life,1887,"https://archive.org/details/texts?&and[]=Swifter%20Than%20A%20Weavers%20Shuttle%20A%20Sketch%20From%20Life&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Gambier"""
994,Gardiner,Marguerite,Country Quarters A Novel,1850,"https://archive.org/details/texts?&and[]=Country%20Quarters%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Gardiner"""
995,Gardiner,Marguerite,Grace Cassidy Or The Repealers A Novel,1833,"https://archive.org/details/texts?&and[]=Grace%20Cassidy%20Or%20The%20Repealers%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Gardiner"""
996,Gardiner,Marguerite,Marmaduke Herbert Or The Fatal Error A Novel Founded On Fact,1847,"https://archive.org/details/texts?&and[]=Marmaduke%20Herbert%20Or%20The%20Fatal%20Error%20A%20Novel%20Founded%20On%20Fact&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Gardiner"""
997,Gardiner,Marguerite,Meredith,1843,"https://archive.org/details/texts?&and[]=Meredith&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Gardiner"""
998,Gardiner,Marguerite,Strathern Or Life At Home And Abroad,1845,"https://archive.org/details/texts?&and[]=Strathern%20Or%20Life%20At%20Home%20And%20Abroad&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Gardiner"""
999,Gardiner,Marguerite,The Confessions Of An Elderly Gentleman Illustrated By Etparris,1836,"https://archive.org/details/texts?&and[]=The%20Confessions%20Of%20An%20Elderly%20Gentleman%20Illustrated%20By%20Etparris&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Gardiner"""
1000,Gardiner,Marguerite,The Two Friends A Novel,1835,"https://archive.org/details/texts?&and[]=The%20Two%20Friends%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Gardiner"""
1001,Gardiner,Marguerite,The Victims Of Society,1837,"https://archive.org/details/texts?&and[]=The%20Victims%20Of%20Society&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Gardiner"""
1002,Garland,James,Tregarthen Hall A Novel,1871,"https://archive.org/details/texts?&and[]=Tregarthen%20Hall%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Garland"""
1003,Mayo,Isabella,The Occupations Of A Retired Life A Novel,1868,"https://archive.org/details/texts?&and[]=The%20Occupations%20Of%20A%20Retired%20Life%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Mayo"""
1004,Garvice,Charles,Maurice Durant,1875,"https://archive.org/details/texts?&and[]=Maurice%20Durant&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Garvice"""
